8	5	1979	0	14.598	5.758	23.273	0.691	2.649
9	5	1979	0.522	15.287	3.183	18.096	0.821	1.943
10	5	1979	14.763	11.689	3.252	3.425	0.965	4.035
11	5	1979	1.497	14.241	11.041	6.885	0.911	4.907
12	5	1979	0.436	16.536	8.547	9.396	0.88	1.74
13	5	1979	0	18.887	4.884	27.096	0.836	1.85
14	5	1979	0	21.689	3.433	27.821	0.781	1.526
15	5	1979	0	21.83	5.966	27.369	0.778	2.267
16	5	1979	4.041	12.894	8.969	8.374	0.917	4.105
17	5	1979	0.704	13.322	7.434	20.941	0.733	7.591
18	5	1979	3.286	13.768	5.785	26.378	0.78	3.552
19	5	1979	0	16.421	0.369	29.154	0.722	1.598
20	5	1979	8.823	12.635	0.905	5.179	0.922	2.459
21	5	1979	6.369	11.962	7.105	13.286	0.874	4.737
22	5	1979	10.561	14.163	6.607	26.974	0.804	5.058
23	5	1979	4.858	13.2	7.885	24.934	0.768	6.325
24	5	1979	2.908	13.322	5.831	25.028	0.807	2.914
25	5	1979	3.159	12.615	4.532	27.891	0.823	4.191
26	5	1979	12.109	9.835	4.913	5.345	0.954	3.399
27	5	1979	2.074	14.633	2.655	27.775	0.811	2.959
28	5	1979	9.898	13.608	9.928	3.187	0.919	7.373
29	5	1979	1.624	17.679	10.819	21.036	0.795	5.208
30	5	1979	6.568	12.091	7.901	4.55	0.935	2.786
31	5	1979	0.299	16.48	8.323	22.033	0.836	2.463
1	6	1979	0.064	19.869	5.82	26.852	0.744	2.116
2	6	1979	5.618	13.724	9.917	2.324	0.946	3.638
3	6	1979	0.39	22.31	11.53	17.265	0.869	2.078
4	6	1979	0.69	17.767	11.682	8.526	0.871	3.294
5	6	1979	0.28	17.53	8.281	25.765	0.765	3.873
6	6	1979	5.006	15.439	7.539	28.719	0.832	3.664
7	6	1979	8.636	15.006	9.064	24.272	0.903	3.635
8	6	1979	0.875	15.503	6.628	12.657	0.883	2.901
9	6	1979	0.692	18.579	12.203	10.961	0.861	1.602
10	6	1979	12.614	17.831	11.866	7.32	0.897	3.229
11	6	1979	1.562	21.381	9.171	28.706	0.79	2.114
12	6	1979	2.87	14.27	8.894	5.902	0.937	1.934
13	6	1979	1.669	16.741	9.794	17.856	0.855	3.457
14	6	1979	2.386	13.316	9.217	6.784	0.857	5.086
15	6	1979	1.303	13.358	8.903	11.155	0.755	6.192
16	6	1979	0.007	22.527	10.016	26.052	0.696	2.527
17	6	1979	0.263	19.528	10.287	13.39	0.85	1.29
18	6	1979	0.922	22.012	13.292	18.3	0.831	1.12
19	6	1979	0.541	22.28	10.31	27.075	0.793	1.646
20	6	1979	0.031	23.034	8.771	30.055	0.828	2.51
21	6	1979	0.706	18.201	13.641	8.41	0.854	2.622
22	6	1979	0.062	17.125	9.845	27.249	0.714	2.882
23	6	1979	1.623	15.608	7.55	12.102	0.85	2.046
24	6	1979	4.836	16.604	9.563	29.538	0.787	4.559
25	6	1979	2.786	17.161	9.171	15.274	0.792	3.433
26	6	1979	0.374	17.91	7.491	13.093	0.838	1.5
27	6	1979	0	19.516	6.59	22.703	0.749	2.111
28	6	1979	0.076	18.706	9.185	16.552	0.823	3.257
29	6	1979	0.728	16.472	12.328	16.846	0.74	4.113
30	6	1979	0.421	13.445	11.474	7.711	0.723	3.554
1	7	1979	0.175	18.064	10.428	20.803	0.696	3.305
2	7	1979	0.055	18.845	10.568	18.267	0.767	2.228
3	7	1979	0.175	22.421	9.196	15.815	0.835	1.525
4	7	1979	0.148	20.356	8.728	10.528	0.858	0.958
5	7	1979	0	22.986	12.256	29.126	0.709	2.354
6	7	1979	0	23.086	12.825	29.729	0.735	2.571
7	7	1979	0.216	19.776	12.849	13.999	0.754	3.834
8	7	1979	0.257	21.469	13.636	22.114	0.777	3.775
9	7	1979	1.6	17.096	13.998	7.794	0.808	3.613
10	7	1979	0.373	16.686	12.829	5.583	0.805	1.131
11	7	1979	0.124	19.684	13.785	9.752	0.776	2.265
12	7	1979	0	23.118	12.221	20.957	0.716	2.845
13	7	1979	0.031	23.662	13.365	28.21	0.727	3.632
14	7	1979	0.426	22.457	13.105	20.149	0.7	2.584
15	7	1979	0.584	18.989	9.335	10.063	0.826	1.824
16	7	1979	0	22.92	8.586	25.739	0.741	2.24
17	7	1979	0	22.889	11.783	27.537	0.79	2.82
18	7	1979	0.572	19.031	13.361	7.529	0.827	3.897
19	7	1979	0.361	16.631	11.549	9.075	0.729	3.341
20	7	1979	0.513	16.313	11.526	10.334	0.765	3.675
21	7	1979	1.61	15.503	11.912	5.174	0.775	4.032
22	7	1979	0.027	17.337	9.821	14.566	0.695	3.128
23	7	1979	0.306	17.117	11.7	8.415	0.786	2.939
24	7	1979	0.473	18.041	12.952	8.207	0.84	2.566
25	7	1979	0.177	21.673	12.846	14.121	0.792	2.013
26	7	1979	0	22.941	12.594	19.949	0.741	1.881
27	7	1979	0.01	28.181	15.213	22.2	0.724	1.947
28	7	1979	0.106	22.15	14.449	17.716	0.827	3.434
29	7	1979	26.48	19.706	14.721	20.697	0.939	4.316
30	7	1979	4.395	19.395	13.654	10.988	0.871	4.401
31	7	1979	9.086	16.605	12.811	6.838	0.838	5.572
1	8	1979	0.299	17.724	14.47	7.766	0.789	4.427
2	8	1979	3.198	18.178	12.971	9.631	0.821	4.759
3	8	1979	1.658	20.138	11.168	23.839	0.772	3.049
4	8	1979	0.031	23.415	10.373	21.85	0.763	1.859
5	8	1979	0	19.838	8.359	20.541	0.758	2.507
6	8	1979	0.402	19.154	14.381	14.994	0.786	4.515
7	8	1979	6.262	20.137	13.939	16.728	0.865	5.05
8	8	1979	0.27	19.545	12.651	19.484	0.7	3.985
9	8	1979	11.478	16.049	11.907	5.962	0.814	6.884
10	8	1979	1.032	17.085	9.209	6.664	0.864	2.417
11	8	1979	2.431	18.049	14.214	4.687	0.925	2.177
12	8	1979	0.481	19.212	16.03	6.543	0.886	2.441
